1.715096
1.706385 
1.687282 
1.658223 
1.619693 
1.572227 
1.516407 
1.452865 
1.382281 
1.305384 
1.222952 
1.135811 
1.044836 
.95095 
.8551261 
.7583854 
.6617974 
.5664806 
.4736024 
.3843785 
.3000734 
.2220005 
.1515217 
.0900477 
.0390377 
0 
-.0255088
-.0358833
-.0294692
-.0045638
.0405846 
.107776 
.1988596 
.3157328 
.4603421 
.6346824 
.8407975 
1.08078 
1.35677 
1.670959 
2.025585 
2.422934 
2.865343 
3.355196 
3.894928 
4.487018
